index	date	time	participant	sex	age	practice	itemNr	item	itemDiff	oldOrNew	testItem	testResp	correct	testTrial	testTime	judgmentType	ratingItem	studyRatingTrial	studyRatingItem	studyTime	rating	ratingTime	totalExpTime	startInfoTime	participantInputTime	studyRatingInfoTime	studyInfoTime	testInfoTime	distInfoTime1	psych_student	firstTime	consent	consentTime	belief	firstEnglish	languageText	disturbed	disturbedText	ratingEffort	studyEffort
0	Thu Mar 02 2017	13:09:01 GMT-0500 (EST)	1	undefined	undefined	no	1	pic1.png	1	new	pic1.png	new	1	3	607		x	x	x	x	x	x	38151	0	0	761	0	3967	0	undefined	undefined	undefined	0	x	x	x	x	x	x	x
1	Thu Mar 02 2017	13:09:01 GMT-0500 (EST)	1	undefined	undefined	no	2	pic2.png	1	old	pic2.png	new	0	5	458		x	2	pic2.png	2000	40	1381	38151	0	0	761	0	3967	0	undefined	undefined	undefined	0	x	x	x	x	x	x	x
2	Thu Mar 02 2017	13:09:01 GMT-0500 (EST)	1	undefined	undefined	no	3	pic3.png	1	old	pic3.png	old	1	0	1558		x	0	pic3.png	2004	0	3162	38151	0	0	761	0	3967	0	undefined	undefined	undefined	0	x	x	x	x	x	x	x
3	Thu Mar 02 2017	13:09:01 GMT-0500 (EST)	1	undefined	undefined	no	4	pic4.png	1	new	pic4.png	new	1	7	513		x	x	x	x	x	x	38151	0	0	761	0	3967	0	undefined	undefined	undefined	0	x	x	x	x	x	x	x
4	Thu Mar 02 2017	13:09:01 GMT-0500 (EST)	1	undefined	undefined	no	5	pic5.png	1	old	pic5.png	new	0	1	1973		x	3	pic5.png	2001	timeout	5002	38151	0	0	761	0	3967	0	undefined	undefined	undefined	0	x	x	x	x	x	x	x
5	Thu Mar 02 2017	13:09:01 GMT-0500 (EST)	1	undefined	undefined	no	6	pic6.png	1	new	pic6.png	old	0	6	528		x	x	x	x	x	x	38151	0	0	761	0	3967	0	undefined	undefined	undefined	0	x	x	x	x	x	x	x
6	Thu Mar 02 2017	13:09:01 GMT-0500 (EST)	1	undefined	undefined	no	7	pic7.png	1	new	pic7.png	old	0	4	556		x	x	x	x	x	x	38151	0	0	761	0	3967	0	undefined	undefined	undefined	0	x	x	x	x	x	x	x
7	Thu Mar 02 2017	13:09:01 GMT-0500 (EST)	1	undefined	undefined	no	8	pic8.png	1	old	pic8.png	old	1	2	563		x	1	pic8.png	2003	20	1015	38151	0	0	761	0	3967	0	undefined	undefined	undefined	0	x	x	x	x	x	x	x
